animal_id,age,louvain,region
3T5,5.12,1,lCb
1G8,7.88,1,lCb
5R4,6.25,1,lCb
2F2,11.04,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
97R,17.93,1,lCb
8B3,13.09,1,lCb
31S,17.0,1,lCb
46Z,13.97,1,lCb
7F0,11.2,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
4Q6,3.22,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
0B9,12.11,1,lCb
8I6,9.9,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
3K1,9.01,1,lCb
3D1,13.11,1,lCb
3R7,3.32,1,lCb
37V,15.07,1,lCb
37V,15.07,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
1G8,7.88,1,lCb
5R4,6.25,1,lCb
2F2,11.04,1,lCb
42T,15.96,1,lCb
42T,15.96,1,lCb
1L1,8.17,1,lCb
82V,16.01,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
41N,16.74,1,lCb
1V8,4.31,1,lCb
1V8,4.31,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
2C6,14.03,1,lCb
8I6,9.9,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
3R7,3.32,1,lCb
3D1,13.11,1,lCb
6D9,13.11,1,lCb
6D9,13.11,1,lCb
6D9,13.11,1,lCb
3R7,3.32,1,lCb
3R7,3.32,1,lCb
3R7,3.32,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
1G8,7.88,1,lCb
5R4,6.25,1,lCb
5R4,6.25,1,lCb
50P,15.59,1,lCb
7M4,8.15,1,lCb
7M4,8.15,1,lCb
97R,17.93,1,lCb
2F2,11.04,1,lCb
6L4,8.2,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
41N,16.74,1,lCb
1L1,8.17,1,lCb
1V8,4.31,1,lCb
1V8,4.31,1,lCb
2V1,4.3,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
2C6,14.03,1,lCb
2C6,14.03,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
3D1,13.11,1,lCb
6D9,13.11,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
55R,14.97,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
2F2,11.04,1,lCb
2F2,11.04,1,lCb
8B3,13.09,1,lCb
46Z,13.97,1,lCb
42T,15.96,1,lCb
82V,16.01,1,lCb
3E4,11.99,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
41N,16.74,1,lCb
1L1,8.17,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
2C6,14.03,1,lCb
8I6,9.9,1,lCb
2Q0,3.21,1,lCb
3T5,5.12,1,lCb
6D9,13.11,1,lCb
2S2,6.31,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
97R,17.93,1,lCb
2F2,11.04,1,lCb
74K,20.81,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
5H6,11.03,1,lCb
5H6,11.03,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
1V8,4.31,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
8C9,12.12,1,lCb
2C6,14.03,1,lCb
8I6,9.9,1,lCb
8I6,9.9,1,lCb
8I6,9.9,1,lCb
8I6,9.9,1,lCb
4S3,3.18,1,lCb
2S6,3.17,1,lCb
3D1,13.11,1,lCb
8M0,8.12,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
1G8,7.88,1,lCb
5R4,6.25,1,lCb
98V,16.03,1,lCb
97R,17.93,1,lCb
42T,15.96,1,lCb
42T,15.96,1,lCb
42T,15.96,1,lCb
97R,17.93,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
7F0,11.2,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
5H6,11.03,1,lCb
6L4,8.2,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
2C6,14.03,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
2S6,3.17,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
6D9,13.11,1,lCb
37V,15.07,1,lCb
37V,15.07,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
98V,16.03,1,lCb
98V,16.03,1,lCb
97R,17.93,1,lCb
8B3,13.09,1,lCb
8B3,13.09,1,lCb
8B3,13.09,1,lCb
7F0,11.2,1,lCb
74K,20.81,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
3E4,11.99,1,lCb
2S6,3.17,1,lCb
3R7,3.32,1,lCb
3R7,3.32,1,lCb
3R7,3.32,1,lCb
37V,15.07,1,lCb
1G8,7.88,1,lCb
6D9,13.11,1,lCb
8M0,8.12,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
1G8,7.88,1,lCb
98V,16.03,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
8B3,13.09,1,lCb
31S,17.0,1,lCb
97R,17.93,1,lCb
1L1,8.17,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
2V1,4.3,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
2C6,14.03,1,lCb
8I6,9.9,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
3D1,13.11,1,lCb
1G8,7.88,1,lCb
6D9,13.11,1,lCb
6D9,13.11,1,lCb
3R7,3.32,1,lCb
3K1,9.01,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
2F2,11.04,1,lCb
7M4,8.15,1,lCb
97R,17.93,1,lCb
97R,17.93,1,lCb
8B3,13.09,1,lCb
8B3,13.09,1,lCb
2T6,5.18,1,lCb
31S,17.0,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
5H6,11.03,1,lCb
7F0,11.2,1,lCb
43N,17.0,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
6L4,8.2,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
2V1,4.3,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
8C9,12.12,1,lCb
2C6,14.03,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
3R7,3.32,1,lCb
3T5,5.12,1,lCb
6D9,13.11,1,lCb
6D9,13.11,1,lCb
37V,15.07,1,lCb
2S2,6.31,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
2F2,11.04,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
7M4,8.15,1,lCb
97R,17.93,1,lCb
42T,15.96,1,lCb
42T,15.96,1,lCb
97R,17.93,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
5H6,11.03,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
1V8,4.31,1,lCb
2V1,4.3,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
8C9,12.12,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
3R7,3.32,1,lCb
56R,14.95,1,lCb
3R7,3.32,1,lCb
37V,15.07,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
98V,16.03,1,lCb
98V,16.03,1,lCb
98V,16.03,1,lCb
50P,15.59,1,lCb
97R,17.93,1,lCb
97R,17.93,1,lCb
97R,17.93,1,lCb
42T,15.96,1,lCb
31S,17.0,1,lCb
5R4,6.25,1,lCb
43N,17.0,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
2V1,4.3,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
2C6,14.03,1,lCb
2C6,14.03,1,lCb
2C6,14.03,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
56R,14.95,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
1G8,7.88,1,lCb
6D9,13.11,1,lCb
37V,15.07,1,lCb
8M0,8.12,1,lCb
3K1,9.01,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
5R4,6.25,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
7M4,8.15,1,lCb
97R,17.93,1,lCb
97R,17.93,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
2I1,10.27,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
1V8,4.31,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
56K,19.93,1,lCb
56K,19.93,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
2C6,14.03,1,lCb
2Q0,3.21,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
2S6,3.17,1,lCb
3R7,3.32,1,lCb
1G8,7.88,1,lCb
37V,15.07,1,lCb
37V,15.07,1,lCb
8M0,8.12,1,lCb
2S2,6.31,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
98V,16.03,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
42T,15.96,1,lCb
46Z,13.97,1,lCb
97R,17.93,1,lCb
7F0,11.2,1,lCb
82V,16.01,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
2Q0,3.21,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
1G8,7.88,1,lCb
37V,15.07,1,lCb
3K1,9.01,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
42T,15.96,1,lCb
82V,16.01,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
2I1,10.27,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
1G8,7.88,1,lCb
5R4,6.25,1,lCb
98V,16.03,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
97R,17.93,1,lCb
8B3,13.09,1,lCb
8B3,13.09,1,lCb
98V,16.03,1,lCb
97R,17.93,1,lCb
1L1,8.17,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
1L1,8.17,1,lCb
0G3,9.1,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
8C9,12.12,1,lCb
2C6,14.03,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
2S6,3.17,1,lCb
3R7,3.32,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
37V,15.07,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
55R,14.97,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
50P,15.59,1,lCb
7M4,8.15,1,lCb
7M4,8.15,1,lCb
97R,17.93,1,lCb
97R,17.93,1,lCb
31S,17.0,1,lCb
97R,17.93,1,lCb
74K,20.81,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
5H6,11.03,1,lCb
1L1,8.17,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
2C6,14.03,1,lCb
3E4,11.99,1,lCb
3E4,11.99,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
37V,15.07,1,lCb
56R,14.95,1,lCb
56R,14.95,1,lCb
6D9,13.11,1,lCb
37V,15.07,1,lCb
2S2,6.31,1,lCb
3K1,9.01,1,lCb
3T5,5.12,1,lCb
1G8,7.88,1,lCb
5R4,6.25,1,lCb
2F2,11.04,1,lCb
42T,15.96,1,lCb
31S,17.0,1,lCb
2F2,11.04,1,lCb
2I1,10.27,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
6L4,8.2,1,lCb
2I1,10.27,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
8C9,12.12,1,lCb
8C9,12.12,1,lCb
2C6,14.03,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
3R7,3.32,1,lCb
6D9,13.11,1,lCb
6D9,13.11,1,lCb
56R,14.95,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
5R4,6.25,1,lCb
98V,16.03,1,lCb
50P,15.59,1,lCb
50P,15.59,1,lCb
97R,17.93,1,lCb
42T,15.96,1,lCb
91O,15.86,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
5H6,11.03,1,lCb
41N,16.74,1,lCb
1V8,4.31,1,lCb
2V1,4.3,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
0B9,12.11,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
3D1,13.11,1,lCb
6D9,13.11,1,lCb
3R7,3.32,1,lCb
3T5,5.12,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
8B3,13.09,1,lCb
8B3,13.09,1,lCb
42T,15.96,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
2V1,4.3,1,lCb
0G3,9.1,1,lCb
56K,19.93,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
3E4,11.99,1,lCb
3E4,11.99,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
3R7,3.32,1,lCb
6D9,13.11,1,lCb
6D9,13.11,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
1G8,7.88,1,lCb
1G8,7.88,1,lCb
1G8,7.88,1,lCb
1G8,7.88,1,lCb
5R4,6.25,1,lCb
50P,15.59,1,lCb
7M4,8.15,1,lCb
2T6,5.18,1,lCb
91O,15.86,1,lCb
2F2,11.04,1,lCb
42T,15.96,1,lCb
5H6,11.03,1,lCb
1L1,8.17,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
2I1,10.27,1,lCb
2I1,10.27,1,lCb
1V8,4.31,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
2C6,14.03,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
3T5,5.12,1,lCb
98V,16.03,1,lCb
31S,17.0,1,lCb
46Z,13.97,1,lCb
46Z,13.97,1,lCb
5R4,6.25,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
97R,17.93,1,lCb
1L1,8.17,1,lCb
74K,20.81,1,lCb
3E4,11.99,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
41N,16.74,1,lCb
1L1,8.17,1,lCb
1V8,4.31,1,lCb
2V1,4.3,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
2C6,14.03,1,lCb
3T5,5.12,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
98V,16.03,1,lCb
2F2,11.04,1,lCb
50P,15.59,1,lCb
97R,17.93,1,lCb
97R,17.93,1,lCb
8B3,13.09,1,lCb
31S,17.0,1,lCb
91O,15.86,1,lCb
46Z,13.97,1,lCb
1L1,8.17,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
43N,17.0,1,lCb
4Q6,3.22,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
6L4,8.2,1,lCb
1L1,8.17,1,lCb
0G3,9.1,1,lCb
74K,20.81,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
43N,17.0,1,lCb
0B9,12.11,1,lCb
3E4,11.99,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
4S3,3.18,1,lCb
4S3,3.18,1,lCb
6D9,13.11,1,lCb
3R7,3.32,1,lCb
37V,15.07,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
55R,14.97,1,lCb
3D1,13.11,1,lCb
3D1,13.11,1,lCb
3T5,5.12,1,lCb
1G8,7.88,1,lCb
2F2,11.04,1,lCb
7M4,8.15,1,lCb
7M4,8.15,1,lCb
42T,15.96,1,lCb
97R,17.93,1,lCb
97R,17.93,1,lCb
5H6,11.03,1,lCb
2I1,10.27,1,lCb
7F0,11.2,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
4Q6,3.22,1,lCb
5H6,11.03,1,lCb
5H6,11.03,1,lCb
5H6,11.03,1,lCb
4J6,7.15,1,lCb
4J6,7.15,1,lCb
1L1,8.17,1,lCb
1L1,8.17,1,lCb
7F0,11.2,1,lCb
7F0,11.2,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
0G3,9.1,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
82V,16.01,1,lCb
56K,19.93,1,lCb
43N,17.0,1,lCb
8I6,9.9,1,lCb
8I6,9.9,1,lCb
2Q0,3.21,1,lCb
2S6,3.17,1,lCb
2S6,3.17,1,lCb
3R7,3.32,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
3K1,9.01,1,lCb
56R,14.95,1,lCb
3T5,5.12,1,lCb
6D9,13.11,1,lCb
